Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189383,0.00029926235,-4.680481506057772,61.63057324840764,-3.66247,-4.680481511411394
20000,1.4185009,0.0002977549,-4.473424946850987,64.52631578947368,-3.3206613,-4.469570806435007
30000,1.4186691,0.000296252,-4.312074967176886,61.14375,-3.319004,-4.3120912132319065
40000,1.418372,0.0002947502,-4.786158486676868,59.69512195121951,-3.4266307,-4.787774489368453
50000,1.4193941,0.00029325546,-4.695523118226869,60.48780487804878,-3.4298809,-4.693300558791204
60000,1.4197636,0.0002917578,-4.302530339995658,61.05696202531646,-3.4231226,-4.307280462258642
70000,1.4207194,0.0002902495,-4.683574645268684,62.40506329113924,-3.4533694,-4.68357462336934
80000,1.4209224,0.00028875496,-4.28508824733987,63.36363636363637,-3.2822886,-4.2850882243123145
90000,1.4206494,0.00028725897,-4.381954495175197,62.824675324675326,-3.3647518,-4.381954503959262
100000,1.4201692,0.0002857496,-3.7508449598462903,62.36875,-3.2687588,-3.7426804598397427
110000,1.420133,0.00028425164,-3.583610493611655,62.91447368421053,-3.209607,-3.593188201679903
120000,1.4202989,0.00028275722,-4.309059073887883,62.742138364779876,-3.4001224,-4.304367030628875
130000,1.4199973,0.00028125866,-4.140649051538332,59.95092024539877,-3.4491596,-4.146196331783402
140000,1.4198467,0.00027975423,-4.303245536772287,61.765822784810126,-3.4059305,-4.298399971169271
150000,1.420202,0.0002782514,-4.2944499739171125,62.75,-3.3774552,-4.299351547601496
160000,1.4203151,0.0002767539,-4.2800744675462035,63.37908496732026,-3.3883345,-4.280074475053089
170000,1.4202715,0.00027525466,-3.23682688116484,62.76282051282051,-3.0308821,-3.236826884631927
180000,1.4199644,0.00027375447,-3.0561935999000647,61.56687898089172,-2.7511613,-3.056193593913203
190000,1.4194986,0.00027224922,-3.7959590109348498,60.15060240963855,-3.2986243,-3.7959590095532945
200000,1.4190283,0.0002707394,-4.573956809930345,63.16339869281046,-3.3869333,-4.573956809937954
210000,1.4184109,0.00026925228,-4.125224948798132,61.70625,-3.42962,-4.213684221389909
220000,1.4176562,0.0002677495,-4.171782751829789,64.78145695364239,-3.3600237,-4.072531109416722
230000,1.4169044,0.00026625398,-4.582988422566977,62.75,-3.5302253,-4.585945178985975
240000,1.416354,0.0002647563,-4.499604970797373,61.1,-3.562087,-4.499604981718585
250000,1.4159853,0.0002632601,-3.701041522797185,63.701298701298704,-3.1857378,-3.7010415196902566
260000,1.4158988,0.00026174806,-4.113497444475659,61.81012658227848,-3.2099261,-4.113497436706778
270000,1.415849,0.00026024343,-4.102351239316751,62.87179487179487,-3.1239583,-4.096167697300834
280000,1.4157765,0.00025875372,-3.789687535232481,63.20261437908497,-3.1046264,-3.789704539320048
290000,1.4156872,0.00025724556,-3.881484175433319,64.64473684210526,-3.0088816,-3.881506551400219
300000,1.4162017,0.00025574438,-3.758414726741862,66.04026845637584,-2.986863,-3.7670573167006176
310000,1.4163272,0.0002542491,-2.5327283455030614,65.45945945945945,-2.433504,-2.5327283326737784
320000,1.416109,0.00025276293,-3.2020352453227745,63.745098039215684,-2.4663105,-3.1897223110947954
330000,1.415941,0.0002512551,-4.480157106476775,63.48051948051948,-3.1078262,-4.4839857905622456
340000,1.4160258,0.0002497386,-2.267381325054636,61.45962732919255,-2.2809687,-2.267381337164722
350000,1.4162732,0.0002482457,-3.364118196452388,61.21383647798742,-2.7522693,-3.3532353980537457
360000,1.4165994,0.00024675037,-3.5350331026099764,62.63694267515923,-2.7184954,-3.535199976888052
370000,1.4164182,0.0002452482,-2.119740467518568,61.78481012658228,-2.2159586,-2.1382163051726684
380000,1.4158586,0.00024373984,-1.527350286465245,61.394904458598724,-1.5270866,-1.5273502633260314
390000,1.4158762,0.00024224943,-1.8152687575988424,62.62420382165605,-1.7979974,-1.8152687502135136
400000,1.4157059,0.00024075707,-2.388249663330591,62.388535031847134,-2.2813582,-2.371105115239819
410000,1.4158525,0.00023925939,-2.56162836433555,60.70987654320987,-2.2980065,-2.5769729955247573
420000,1.4151219,0.00023774478,-2.4688197097074194,60.48148148148148,-2.078755,-2.4688197231771034
