Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189384,0.00029926328,-5.10214058173933,100.46153846153847,-2.4707358,-5.1021406056953005
20000,1.4189628,0.00029774875,-4.973944399287036,156.5185185185185,-2.0047061,-4.973944415648778
30000,1.418768,0.0002962456,-5.0733567031737135,138.77027027027026,-1.9914838,-5.073356707555217
40000,1.4178469,0.00029474977,-4.878289412008216,139.1578947368421,-2.0240402,-4.8782894175107545
50000,1.4173887,0.00029325497,-4.88553877274903,118.89411764705882,-2.3416786,-4.885538780776893
60000,1.4179668,0.00029175298,-4.919188385812458,134.2608695652174,-2.251759,-4.919188374518484
70000,1.4181122,0.0002902469,-5.069802895628099,141.0441176470588,-2.1278062,-5.0698028878473185
80000,1.4183664,0.00028875307,-5.077170552386044,148.2941176470588,-2.3232756,-5.077170520363485
90000,1.4182044,0.00028725527,-4.312252003804793,132.02739726027397,-2.2663422,-4.312252011915592
100000,1.417044,0.00028574406,-4.585796505393429,186.24137931034483,-1.8901279,-4.585796485173291
110000,1.4158356,0.00028425173,-5.1269577181025765,125.01408450704226,-2.2849612,-5.126957716761341
120000,1.4156133,0.0002827499,-5.166810103581619,164.15254237288136,-2.1104012,-5.1663758167675855
130000,1.4149354,0.00028124207,-4.685503148725407,166.61290322580646,-2.1736438,-4.6935427504636
140000,1.4137862,0.00027975586,-4.879349014594812,149.5818181818182,-2.1477597,-4.879349020529877
150000,1.4124533,0.0002782667,-5.012249947929185,141.52631578947367,-2.4795825,-5.012249941937625
160000,1.4112265,0.0002767585,-5.008957076405793,243.0952380952381,-1.7536833,-5.008957134648448
170000,1.4101872,0.0002752583,-4.919098519898978,134.28985507246378,-2.364042,-4.919098550318807
180000,1.4093841,0.00027375703,-4.592116601168527,172.71666666666667,-2.0536747,-4.579183010731713
190000,1.4085841,0.00027224887,-4.281983593155687,197.08163265306123,-1.9245899,-4.303447922468186
200000,1.4076122,0.0002707482,-4.890768568091695,181.9607843137255,-2.0083177,-4.890768561439187
210000,1.4068379,0.00026925319,-4.6875786870987985,216.0212765957447,-1.8803288,-4.667826085472885
220000,1.4063083,0.00026775472,-5.075048586710575,140.44594594594594,-2.4953384,-5.081997288763523
230000,1.4055852,0.0002662542,-3.9838479613885283,180.86,-1.8185132,-3.9838480465114117
240000,1.40451,0.00026475004,-4.173242343755026,230.24242424242425,-1.3116356,-4.173242349290486
250000,1.4035584,0.00026324572,-4.507331290872204,176.22388059701493,-2.0154734,-4.492860590643955
260000,1.403249,0.0002617477,-3.728528156560526,262.79487179487177,-1.4639181,-3.7718750263564287
270000,1.4029671,0.00026024773,-5.012837604603745,155.2608695652174,-2.1994247,-5.012837610922862
280000,1.4027302,0.0002587549,-4.432885658454209,144.79365079365078,-2.282567,-4.432885674966706
290000,1.4022639,0.0002572423,-5.070826001687607,141.07246376811594,-2.3964722,-5.0708260414177095
300000,1.4015585,0.00025574604,-4.189934651923309,207.0,-1.8950571,-4.189934681416775
310000,1.401222,0.00025424515,-4.545475250593834,127.81818181818181,-2.4566536,-4.545475264067774
320000,1.4015253,0.00025275542,-4.8308935533971225,147.68085106382978,-1.8453444,-4.830893607374201
330000,1.4013277,0.00025125258,-4.833777333362652,207.71698113207546,-1.9141648,-4.833777356892824
340000,1.4011585,0.00024974646,-4.394658299525569,224.4375,-1.634298,-4.394658307312056
350000,1.4013222,0.0002482515,-4.600103940106928,196.9,-1.7492557,-4.600104009658098
360000,1.4006716,0.00024675648,-4.599222159352235,152.3968253968254,-1.9809357,-4.599222165310667
370000,1.4006598,0.00024524253,-4.606807615352759,180.6346153846154,-2.0931015,-4.6068076353806715
380000,1.3998953,0.00024374135,-4.085188845193813,193.14814814814815,-1.8539014,-4.085188900982892
390000,1.3993659,0.00024224895,-3.8553624688474883,206.1875,-1.7092654,-3.855362457999339
400000,1.3999232,0.00024075455,-5.081943814400706,166.98245614035088,-1.9406446,-5.081943805084417
410000,1.3993081,0.0002392583,-5.129898474251419,127.82608695652173,-2.3266175,-5.1298984797752425
420000,1.3988297,0.00023774605,-5.089204878998844,148.5185185185185,-2.6708107,-5.089204885801415
430000,1.3982826,0.00023624714,-5.058387272178181,135.53968253968253,-2.2265246,-5.0583872738338655
440000,1.3978362,0.00023474518,-4.0413042774462555,233.32608695652175,-1.547679,-4.041304347793693
450000,1.3977071,0.00023325271,-4.3381521733877575,204.5,-1.7619178,-4.338152155280113
460000,1.3973161,0.0002317444,-4.920024544832548,148.26153846153846,-2.2221215,-4.920024541765452
470000,1.3972926,0.00023024609,-4.338135112961911,279.4864864864865,-1.5899246,-4.338135188093057
480000,1.3966775,0.00022875804,-4.072933257887295,181.13333333333333,-1.724346,-4.07293330538604
490000,1.3964628,0.00022726045,-4.16640566694467,304.22857142857146,-1.5172046,-4.166405636285033
500000,1.3965312,0.0002257408,-4.919596083338827,204.84615384615384,-1.8255317,-4.91685094202266
510000,1.3961047,0.00022425092,-5.060821374262949,147.82142857142858,-1.8137374,-5.060799959328091
520000,1.3958249,0.00022274214,-3.631934867932212,255.7674418604651,-1.414101,-3.6319348691681097
530000,1.3958126,0.00022124806,-3.9866685224929825,267.9428571428571,-1.3242438,-3.9866685982261387
540000,1.3964012,0.00021975432,-3.5444104612657896,250.8684210526316,-1.4369582,-3.5444105083220885
550000,1.39651,0.00021824897,-4.127631043833551,235.0222222222222,-1.6168883,-4.106572639535774
560000,1.3959863,0.00021674989,-4.257921692018736,339.3478260869565,-1.0845314,-4.29109993421783
570000,1.3953946,0.00021525694,-3.890692281378366,422.3076923076923,-1.3177687,-3.89069235109939
580000,1.3948269,0.00021374799,-4.770969161697371,279.3333333333333,-1.5233179,-4.770969298023444
590000,1.3942016,0.00021225048,-4.775106060187682,180.40816326530611,-1.8069081,-4.7751060636067875
600000,1.3933082,0.00021074309,-3.5617485072330703,271.7142857142857,-1.3289509,-3.561748490163258
610000,1.3926924,0.00020924342,-4.197083300368427,303.3888888888889,-1.448151,-4.197083332265417
620000,1.3923054,0.00020775148,-4.345199960691389,195.65853658536585,-1.7202328,-4.345199968302396
630000,1.3917578,0.00020624763,-4.392724954883003,222.4375,-1.6012816,-4.379123401213834
640000,1.391695,0.00020475355,-4.430582790246366,283.2,-1.3782662,-4.447288867086172
650000,1.391306,0.00020325657,-3.9954239378945204,192.36,-1.6569575,-3.9954239670187235
660000,1.3904862,0.00020175532,-3.5522469730798654,312.0882352941176,-1.2346071,-3.55224704063114
670000,1.3899269,0.00020024802,-4.660949931263076,281.53125,-1.1458652,-4.660949976183474
680000,1.3894147,0.00019874264,-4.397709013807329,302.030303030303,-1.2606018,-4.3977090479298075
690000,1.3888012,0.00019724615,-4.486479946181741,314.8666666666667,-1.1797774,-4.486479982982079
700000,1.3885527,0.0001957535,-2.317675608675927,286.02702702702703,-1.1711202,-2.317675629580343
710000,1.3883079,0.00019424604,-2.6919999467240445,255.43243243243242,-1.3209183,-2.6919999796192386
720000,1.3878217,0.00019274621,-5.026290416878293,260.3095238095238,-1.4679023,-5.01195115232613
730000,1.387191,0.00019124163,-3.396989433234251,235.42105263157896,-1.203376,-3.453841016938289
740000,1.3869127,0.0001897403,-2.5124785532986738,363.75,-1.102902,-2.5124785506299565
750000,1.3865029,0.0001882442,-3.9489999376595595,227.33333333333334,-1.1595664,-3.948999945360881
760000,1.3859023,0.00018674832,-3.0590434005267606,443.2608695652174,-0.8075,-3.0590434560309285
770000,1.3854129,0.00018524604,-2.946708680515218,225.7173913043478,-1.3358281,-2.946708676931651
780000,1.3853757,0.00018374341,-2.0009427749697353,282.1714285714286,-1.0982567,-2.0009427218564917
790000,1.3852897,0.00018225274,-2.214975973004475,211.58,-1.1163884,-2.2149760539829733
800000,1.3849394,0.00018075894,-1.081638620240659,270.9032258064516,-0.7817195,-1.0816386158187543
810000,1.3843597,0.00017926187,-2.830364022319629,262.0769230769231,-1.0331028,-2.8303640756087427
820000,1.3839194,0.000177752,-3.757195280211014,264.6744186046512,-1.1103121,-3.726233298934641
830000,1.3834945,0.00017624344,-2.295649922504607,209.05555555555554,-0.78355134,-2.3702972124557236
840000,1.3828443,0.00017474631,-2.44848363553607,235.37209302325581,-0.855304,-2.448483653539835
850000,1.3824286,0.00017324978,-3.3837399251409805,254.65,-1.0670865,-3.383739910274744
860000,1.3822557,0.0001717452,-2.2170614688414694,289.38461538461536,-0.75962174,-2.2170614808415756
870000,1.382048,0.0001702407,-2.2685459157738306,237.72972972972974,-0.7298729,-2.268545992370393
880000,1.3819484,0.00016874103,-1.3240310804873137,209.62222222222223,-0.47711357,-1.3240311339497566
890000,1.381982,0.00016725021,-3.1511564733793973,213.04347826086956,-0.94247055,-3.1511564786019535
900000,1.3819861,0.00016575403,-3.1343199513899163,230.62,-1.0644629,-3.134320006966591
910000,1.3819131,0.00016424859,-3.6257749420183245,185.375,-0.8267029,-3.6257749622066817
920000,1.3815945,0.00016274877,-1.0904694531421664,431.5217391304348,-0.19558297,-1.090469500940779
930000,1.381042,0.00016126229,-2.391857567594497,185.5084745762712,-0.90417635,-2.3918575945041947
940000,1.3808428,0.00015975647,-3.511405772796613,271.79411764705884,-0.9535789,-3.5114057905533733
950000,1.3808222,0.00015824614,-3.5759589584254754,238.76923076923077,-0.9432313,-3.575958990993408
960000,1.3805784,0.00015675067,-2.622254858177621,243.375,-0.7324631,-2.622254933603108
970000,1.380436,0.00015525248,-3.57769997760701,283.63157894736844,-1.0346146,-3.5777000249608566
980000,1.3805637,0.00015374932,-3.160019956793015,157.48333333333332,-1.0811089,-3.1600199735412997
990000,1.3806121,0.00015224912,-1.8904086293174338,362.82608695652175,-0.49726623,-1.8904087158000988
1000000,1.3802396,0.00015074672,-3.0990666441142647,238.07142857142858,-0.8816063,-3.099066653421947
1010000,1.3798127,0.00014925272,-3.9840199642683727,230.35,-1.0373397,-3.9840199976228177
1020000,1.3797753,0.00014774998,-1.3406913287064526,335.42857142857144,-0.45860523,-1.644982312751167
1030000,1.3798964,0.00014624541,-3.6860114122217054,253.31428571428572,-0.72173834,-3.333477806299925
1040000,1.3797117,0.00014474084,-2.531147785615125,244.54347826086956,-0.5419989,-2.5311477337356494
1050000,1.379472,0.00014324841,-2.4805285044084093,332.39285714285717,-0.36258715,-2.480528581089207
1060000,1.3790468,0.00014175997,-4.129794988187496,250.75,-0.76985043,-4.129794989526272
1070000,1.3791292,0.00014025108,-1.8305811907939642,263.84375,-0.52803576,-1.8305813095066696
1080000,1.3793058,0.00013873904,-3.3251659193403147,236.27659574468086,-0.88990825,-3.3251659990625178
1090000,1.3793981,0.00013724502,-1.9375127416554814,266.5897435897436,-0.32392862,-1.8405841701713048
