Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189384,0.0002985204,-4.882871317338166,57.473684210526315,1.0888101,-4.88182707144057
20000,1.4195846,0.00029550493,-4.603202384517517,59.66463414634146,0.35770464,-4.603271899699438
30000,1.4203291,0.0002925112,-5.059107208746508,58.2710843373494,-0.20566122,-5.059036118079381
40000,1.4205346,0.00028950616,-4.698303584354447,58.86144578313253,-0.81054044,-4.700474260854507
50000,1.420564,0.00028649962,-5.06188994764816,60.9375,-1.577433,-5.061889975052327
60000,1.4200826,0.0002834922,-4.873797433685122,62.64556962025316,-1.8732016,-4.8737974144707
70000,1.4195601,0.00028049728,-4.684826379958189,61.257861635220124,-2.0587487,-4.68482638361319
80000,1.4193645,0.00027750284,-4.3787058360305515,63.91503267973856,-2.2388816,-4.378705872234955
90000,1.4193679,0.00027449397,-4.868641779026065,63.712418300653596,-2.5322247,-4.868641762123778
100000,1.4186964,0.00027150076,-4.8696038691217405,64.69934640522875,-2.5696278,-4.868397304249045
110000,1.4187639,0.00026849442,-4.661433728781491,65.77027027027027,-2.8231723,-4.664061684386442
120000,1.4188254,0.0002654923,-4.76429524361906,65.21476510067114,-2.9676178,-4.7642952575779605
130000,1.4186621,0.00026250267,-4.353697916201385,66.87755102040816,-3.0122757,-4.348682154939599
140000,1.4183378,0.00025949551,-4.653982017019057,66.65517241379311,-3.0780253,-4.656941045943189
150000,1.4181572,0.00025651694,-4.563638852784198,65.95973154362416,-3.0886564,-4.560017467199548
160000,1.418437,0.000253516,-4.966794663264619,65.13907284768212,-3.3556495,-4.967668392352368
170000,1.4190756,0.00025050173,-4.57218810549545,64.51315789473684,-3.4807205,-4.5721881086693
180000,1.4195315,0.0002474919,-4.470067500116747,65.0794701986755,-3.3102264,-4.470067493272143
190000,1.4195025,0.00024448766,-4.3906960952952385,62.782051282051285,-3.4246998,-4.386464455291148
200000,1.4189352,0.00024150805,-4.374182832096459,63.94736842105263,-3.3959112,-4.374131500720978
210000,1.4181575,0.0002385214,-4.476930691279301,64.13725490196079,-3.4269614,-4.4769686087965965
220000,1.4177297,0.0002355079,-4.772223330571546,63.42857142857143,-3.5645182,-4.772150592660749
230000,1.4176288,0.00023250454,-4.580532870567854,63.36774193548387,-3.4556608,-4.580526421243144
240000,1.4175055,0.0002294985,-4.365967938406393,64.93333333333334,-3.451239,-4.365774617940187
250000,1.4171956,0.00022649817,-4.676458027593852,62.57419354838709,-3.491929,-4.67910765335919
260000,1.4167317,0.00022349351,-4.474435496606595,65.40789473684211,-3.555803,-4.470536405084938
270000,1.4163735,0.00022051761,-4.574270543802128,63.411764705882355,-3.5436654,-4.5774453914688005
280000,1.4162654,0.00021750835,-4.671152595640467,64.8157894736842,-3.4990928,-4.6683019501286624
290000,1.4164722,0.00021450855,-4.260373116991226,64.67114093959732,-3.3663638,-4.260736894087503
