Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
760000,1.3978273,0.00022450025,-3.135905836754497,191.62745098039215,-1.1529378,-3.1359058716425707
770000,1.3972852,0.00022350131,-3.313083046646072,156.75384615384615,-1.3466661,-3.31308310089203
780000,1.3970568,0.00022250187,-4.214591233727886,189.65217391304347,-1.7364122,-4.214591286752535
790000,1.3971128,0.0002215026,-3.056296838884009,163.09375,-1.5736685,-3.022860299973261
800000,1.3965925,0.00022049747,-4.471584561757314,161.33846153846153,-1.7014954,-4.482057560348149
810000,1.3962461,0.00021949453,-2.8505254310930113,200.31372549019608,-1.0458678,-2.850525450911008
820000,1.3968018,0.00021850309,-4.65368517068001,143.14754098360655,-1.3444948,-4.644836597765486
830000,1.3969105,0.00021749896,-4.334539939451012,165.25,-1.5488703,-4.348475351318961
840000,1.395579,0.00021650133,-3.671388640032229,177.9433962264151,-1.2542013,-3.6438730518835096
850000,1.3946435,0.00021550115,-4.543891295441426,192.80434782608697,-1.4092491,-4.555770233432029
860000,1.3939569,0.00021450246,-3.62645932435953,186.0,-0.99595946,-3.62645933276508
870000,1.3945524,0.00021350503,-2.704575949455611,201.36,-0.8237482,-2.7045759844779966
880000,1.3951674,0.00021249794,-3.7260836719935977,233.95348837209303,-0.9600042,-3.7260836965815964
890000,1.3952943,0.00021150184,-3.6314147709794113,111.18518518518519,-1.6776264,-3.6129299852997065
900000,1.3950604,0.00021050707,-3.496641037851725,138.23287671232876,-1.404708,-3.497430090218374
910000,1.3947991,0.00020950123,-3.566942380818849,155.28787878787878,-1.3835113,-3.589116414869899
920000,1.3945041,0.00020849377,-3.559064255948345,163.51785714285714,-1.4939641,-3.559064240593995
930000,1.3942192,0.00020749171,-3.1879454250386976,133.83116883116884,-1.6046346,-3.187945417479261
940000,1.3940643,0.000206494,-3.748994670593866,128.47368421052633,-1.4966147,-3.7489946811999144
950000,1.3939145,0.00020549246,-3.5629817718308363,151.4090909090909,-1.473369,-3.562981754315622
960000,1.3937551,0.0002045007,-4.114848213342564,146.8448275862069,-1.6512831,-4.0974666476249695
970000,1.3935884,0.0002035053,-3.1039697886038273,176.50943396226415,-1.4442638,-3.1410370047583624
980000,1.3932323,0.00020249959,-4.023945382103028,202.43636363636364,-1.4882771,-4.000007386008899
990000,1.3928496,0.00020149071,-2.2152692214490695,192.98076923076923,-0.7298416,-2.273784927039776
1000000,1.3925787,0.00020050255,-4.080789264241632,149.80357142857142,-1.5646783,-4.080789264956755
1010000,1.3920542,0.00019950228,-3.2529894657565275,179.87719298245614,-1.289216,-3.252989524419893
